,ID,Country,CountryCode,Province,City,CityCode,Lat,Lon,Confirmed,Deaths,Recovered,Active,Date
316,5c81ee52-d6d3-43da-bb9c-067869f8ba4e,Singapore,SG,,,,1.35,103.82,58239,29,58145,65,2020-12-03T00:00:00Z
317,f3f9c65d-7598-4f5d-9adb-0c5f994c2f24,Singapore,SG,,,,1.35,103.82,58242,29,58152,61,2020-12-04T00:00:00Z
318,02c9cbc3-72ff-4093-97ee-31345e11a9bf,Singapore,SG,,,,1.35,103.82,58255,29,58158,68,2020-12-05T00:00:00Z
319,1c875ddb-6d51-4698-a55a-b8ee932f59c7,Singapore,SG,,,,1.35,103.82,58260,29,58160,71,2020-12-06T00:00:00Z
320,dd8f2e22-c491-4bd2-9fb5-1994df5c6bb8,Singapore,SG,,,,1.35,103.82,58273,29,58168,76,2020-12-07T00:00:00Z
321,5085580c-f405-4e02-bb20-6a6698eb0ff4,Singapore,SG,,,,1.35,103.82,58285,29,58176,80,2020-12-08T00:00:00Z
322,57b03f35-f6c2-44c0-a430-82fb27b9a348,Singapore,SG,,,,1.35,103.82,58291,29,58182,80,2020-12-09T00:00:00Z
323,f52c8448-42c3-4338-8a19-84cd3bb8a351,Singapore,SG,,,,1.35,103.82,58297,29,58188,80,2020-12-10T00:00:00Z
324,6c0b7f0d-407a-4499-857b-06d0ee617cce,Singapore,SG,,,,1.35,103.82,58305,29,58192,84,2020-12-11T00:00:00Z
325,ffb5adfc-4719-4daa-bb57-079fb9e02bf6,Singapore,SG,,,,1.35,103.82,58313,29,58197,87,2020-12-12T00:00:00Z
326,141c620b-4081-435e-83c5-fb409e4e95df,Singapore,SG,,,,1.35,103.82,58320,29,58208,83,2020-12-13T00:00:00Z
327,66da887d-2eb7-48c3-bde2-8213a7159ae4,Singapore,SG,,,,1.35,103.82,58325,29,58210,86,2020-12-14T00:00:00Z
328,78d03140-2cdd-4983-b851-517c1a129832,Singapore,SG,,,,1.35,103.82,58341,29,58233,79,2020-12-15T00:00:00Z
329,cb0b472e-46e1-48f4-8e9c-de3468eb17fc,Singapore,SG,,,,1.35,103.82,58353,29,58238,86,2020-12-16T00:00:00Z
330,58cd10d9-e5e1-468a-bf3a-e96689c36c98,Singapore,SG,,,,1.35,103.82,58377,29,58252,96,2020-12-17T00:00:00Z
331,0e94d0ea-dc62-4054-acb3-8beef8fe74dc,Singapore,SG,,,,1.35,103.82,58386,29,58265,92,2020-12-18T00:00:00Z
332,33ae1996-fc01-45eb-8c69-6d7ad9c5f5e1,Singapore,SG,,,,1.35,103.82,58403,29,58274,100,2020-12-19T00:00:00Z
333,69a0a93b-afe7-4a34-8772-18eb1fd3c51e,Singapore,SG,,,,1.35,103.82,58422,29,58279,114,2020-12-20T00:00:00Z
334,b2276b34-82d3-474c-8df3-e7eb153167bb,Singapore,SG,,,,1.35,103.82,58432,29,58287,116,2020-12-21T00:00:00Z
335,4889011e-cb68-4533-bf7f-e9f4c2188e3c,Singapore,SG,,,,1.35,103.82,58461,29,58304,128,2020-12-22T00:00:00Z
336,3eb4d9e6-b1eb-43b0-b0ad-6a977b2740a4,Singapore,SG,,,,1.35,103.82,58482,29,58322,131,2020-12-23T00:00:00Z
337,72ade225-1089-4410-9608-0aa1ee7b51db,Singapore,SG,,,,1.35,103.82,58495,29,58332,134,2020-12-24T00:00:00Z
338,65443076-6743-4437-932c-70ab3c373937,Singapore,SG,,,,1.35,103.82,58509,29,58352,128,2020-12-25T00:00:00Z
339,fa345e7a-19b4-4afe-80c9-5c7b9d12de6a,Singapore,SG,,,,1.35,103.82,58519,29,58362,128,2020-12-26T00:00:00Z
340,817676ea-a519-4143-8d85-5e0d94fe4e59,Singapore,SG,,,,1.35,103.82,58524,29,58370,125,2020-12-27T00:00:00Z
341,6da63e34-c336-490b-8af4-a62ac665d863,Singapore,SG,,,,1.35,103.82,58529,29,58386,114,2020-12-28T00:00:00Z
342,41eb2e20-fd0d-4dae-a8b5-e15be2d14e4c,Singapore,SG,,,,1.35,103.82,58542,29,58400,113,2020-12-29T00:00:00Z
343,7a6d2660-c316-44bc-b602-50abc1f43f14,Singapore,SG,,,,1.35,103.82,58569,29,58411,129,2020-12-30T00:00:00Z
344,f1448445-8e13-4021-b1ad-b85dd8b656c5,Singapore,SG,,,,1.35,103.82,58599,29,58449,121,2020-12-31T00:00:00Z
345,9d4af9a0-9a27-49d8-93a4-1c9807c3c18c,Singapore,SG,,,,1.35,103.82,58629,29,58449,151,2021-01-01T00:00:00Z
346,a09e52e3-2446-43f8-b1e3-56ebb160ce22,Singapore,SG,,,,1.35,103.82,58662,29,58476,157,2021-01-02T00:00:00Z
347,e9548616-83e3-4aa9-97da-be4fd1b8d41a,Singapore,SG,,,,1.35,103.82,58697,29,58487,181,2021-01-03T00:00:00Z
348,1cdae1ee-2498-45da-bc56-0ba759edd86c,Singapore,SG,,,,1.35,103.82,58721,29,58497,195,2021-01-04T00:00:00Z
349,82257913-c68f-420e-a9ea-7b8d3a2f7f34,Singapore,SG,,,,1.35,103.82,58749,29,58517,203,2021-01-05T00:00:00Z
350,2f2bb1d9-2a86-4b1f-a6ca-ee34f13ab8d2,Singapore,SG,,,,1.35,103.82,58780,29,58541,210,2021-01-06T00:00:00Z
351,382213a8-6bc4-4d34-8a49-db4d33b7d066,Singapore,SG,,,,1.35,103.82,58813,29,58562,222,2021-01-07T00:00:00Z
352,b3c05921-1b98-41b3-8b1d-0d211a9343a8,Singapore,SG,,,,1.35,103.82,58836,29,58580,227,2021-01-08T00:00:00Z
353,519f813c-3335-4f15-be6a-f06435750836,Singapore,SG,,,,1.35,103.82,58865,29,58611,225,2021-01-09T00:00:00Z
354,844002ef-d427-430f-9421-146536513392,Singapore,SG,,,,1.35,103.82,58907,29,58636,242,2021-01-10T00:00:00Z
355,dd7c28e5-7c7f-40c3-adc3-efd45803ef28,Singapore,SG,,,,1.35,103.82,58929,29,58668,232,2021-01-11T00:00:00Z
356,f30560ee-4c66-4cf9-8fc5-aab1c4fff637,Singapore,SG,,,,1.35,103.82,58946,29,58694,223,2021-01-12T00:00:00Z
357,8cf90503-f777-4ad0-8cad-c50a2caa6706,Singapore,SG,,,,1.35,103.82,58984,29,58722,233,2021-01-13T00:00:00Z
358,2498b980-ff38-48f9-a08b-2ad915f5b396,Singapore,SG,,,,1.35,103.82,59029,29,58757,243,2021-01-14T00:00:00Z
359,08b68ebc-d9e4-497c-98ae-dbc1d79136fc,Singapore,SG,,,,1.35,103.82,59059,29,58771,259,2021-01-15T00:00:00Z
360,145e54a0-68a9-4c30-89a2-75accccd0c3a,Singapore,SG,,,,1.35,103.82,59083,29,58784,270,2021-01-16T00:00:00Z
361,5ea33b5f-07f4-4985-b169-38421518d6a8,Singapore,SG,,,,1.35,103.82,59113,29,58846,238,2021-01-17T00:00:00Z
362,ed17d6af-d273-469f-b164-0e142c51a45e,Singapore,SG,,,,1.35,103.82,59127,29,58868,230,2021-01-18T00:00:00Z
363,b24abb42-63c3-41f5-ad72-1f8b04ef2c13,Singapore,SG,,,,1.35,103.82,59157,29,58894,234,2021-01-19T00:00:00Z
364,243685d3-2fb8-4e42-931b-be6c392d237b,Singapore,SG,,,,1.35,103.82,59197,29,58926,242,2021-01-20T00:00:00Z
365,5bf61183-cffd-4e89-b449-47cd92eb364b,Singapore,SG,,,,1.35,103.82,59235,29,58959,247,2021-01-21T00:00:00Z
366,b87b6466-2f39-45b7-bece-05a77571a067,Singapore,SG,,,,1.35,103.82,59250,29,58983,238,2021-01-22T00:00:00Z
367,a12108f6-9cb5-4897-968a-4338b252cc98,Singapore,SG,,,,1.35,103.82,59260,29,59015,216,2021-01-23T00:00:00Z
368,31e71ee8-5483-4acc-98a6-401e97f439f2,Singapore,SG,,,,1.35,103.82,59308,29,59041,238,2021-01-24T00:00:00Z
369,3412820c-176d-48e2-beae-13611d08da8e,Singapore,SG,,,,1.35,103.82,59352,29,59066,257,2021-01-25T00:00:00Z
370,17272078-bb67-4755-8cc6-cef9dcdfe9b8,Singapore,SG,,,,1.35,103.82,59366,29,59086,251,2021-01-26T00:00:00Z
371,53ea972b-c3de-4eb3-bd84-566898cccddb,Singapore,SG,,,,1.35,103.82,59391,29,59104,258,2021-01-27T00:00:00Z
372,4f3d0d96-b6ee-4927-b64a-931ca99db66d,Singapore,SG,,,,1.35,103.82,59425,29,59148,248,2021-01-28T00:00:00Z
373,7f56a1ae-42aa-419f-96b5-27677f72e1b0,Singapore,SG,,,,1.35,103.82,59449,29,59181,239,2021-01-29T00:00:00Z
374,1566677a-e8e3-42ef-9d59-285c657684fc,Singapore,SG,,,,1.35,103.82,59507,29,59196,282,2021-01-30T00:00:00Z
375,5e8ab3ea-0a34-4705-befa-8aa2b130b016,Singapore,SG,,,,1.35,103.82,59536,29,59228,279,2021-01-31T00:00:00Z
376,0b7f348e-149e-46fc-a261-9bad269b8dc0,Singapore,SG,,,,1.35,103.82,59565,29,59271,265,2021-02-01T00:00:00Z
377,850ac113-f2db-4031-9dc7-aa6046aeebd0,Singapore,SG,,,,1.35,103.82,59584,29,59301,254,2021-02-02T00:00:00Z
378,bd126ec1-6c80-490f-b762-f5acaf9d83e3,Singapore,SG,,,,1.35,103.82,59602,29,59320,253,2021-02-03T00:00:00Z
379,263efc8b-e62b-4207-bba1-c9634af2a447,Singapore,SG,,,,1.35,103.82,59624,29,59348,247,2021-02-04T00:00:00Z
380,f1180ff2-c86d-4fb1-b27e-8137ae260d7d,Singapore,SG,,,,1.35,103.82,59649,29,59373,247,2021-02-05T00:00:00Z
381,a17c3279-2065-4414-97f1-752dc350856a,Singapore,SG,,,,1.35,103.82,59675,29,59405,241,2021-02-06T00:00:00Z
382,bec34eb7-a5b1-4fa8-993a-22ada28c8f79,Singapore,SG,,,,1.35,103.82,59699,29,59433,237,2021-02-07T00:00:00Z
383,a7f6009a-88f3-45bd-8f07-f272191b4d5a,Singapore,SG,,,,1.35,103.82,59721,29,59484,208,2021-02-08T00:00:00Z
384,c9d1d8da-8d59-45fb-afa9-ec91cba0de34,Singapore,SG,,,,1.35,103.82,59732,29,59506,197,2021-02-09T00:00:00Z
385,279cc806-880e-4040-8cb9-ae3a25d7400b,Singapore,SG,,,,1.35,103.82,59747,29,59526,192,2021-02-10T00:00:00Z
386,823f9d45-2d4b-4cd0-8b54-14a0ce08b65b,Singapore,SG,,,,1.35,103.82,59759,29,59558,172,2021-02-11T00:00:00Z
387,3198353b-05c8-4e6b-9af3-9ef1ed7ca8ec,Singapore,SG,,,,1.35,103.82,59777,29,59569,179,2021-02-12T00:00:00Z
388,a90ccddf-cd26-4689-92a9-b14c5001f5e0,Singapore,SG,,,,1.35,103.82,59786,29,59604,153,2021-02-13T00:00:00Z
389,f2841a79-c857-48ad-8294-0123d4fdb8dc,Singapore,SG,,,,1.35,103.82,59800,29,59621,150,2021-02-14T00:00:00Z
390,c5e12f07-ea7e-4f26-afb8-11a4a1d6cb8f,Singapore,SG,,,,1.35,103.82,59809,29,59641,139,2021-02-15T00:00:00Z
391,30eb2cac-d04e-4c8e-a101-c855e115f1ac,Singapore,SG,,,,1.35,103.82,59810,29,59661,120,2021-02-16T00:00:00Z
392,6f2bd67f-b5a3-4c36-985a-cdc8f9ce853a,Singapore,SG,,,,1.35,103.82,59821,29,59676,116,2021-02-17T00:00:00Z
393,2666fa7b-0a0a-4303-91b1-7e5d9a25150b,Singapore,SG,,,,1.35,103.82,59832,29,59679,124,2021-02-18T00:00:00Z
394,fb8a515b-b704-45b1-9abe-5926f48bf56b,Singapore,SG,,,,1.35,103.82,59846,29,59697,120,2021-02-19T00:00:00Z
395,c8bb19bf-a48d-47b9-a411-c5e82e253b41,Singapore,SG,,,,1.35,103.82,59858,29,59719,110,2021-02-20T00:00:00Z
396,3a54aa60-03bb-4ca6-b3c1-f87aa5d6b7b2,Singapore,SG,,,,1.35,103.82,59869,29,59731,109,2021-02-21T00:00:00Z
397,7fc22745-5da1-49b0-a5bf-d106fc03a8cf,Singapore,SG,,,,1.35,103.82,59879,29,59746,104,2021-02-22T00:00:00Z
398,b9fb40f0-b79e-4331-b362-d4aec7c3f4fc,Singapore,SG,,,,1.35,103.82,59883,29,59753,101,2021-02-23T00:00:00Z
399,14d35ba7-8c40-4dfd-b7b7-33114844f4b9,Singapore,SG,,,,1.35,103.82,59890,29,59761,100,2021-02-24T00:00:00Z
400,238ad561-b37f-43ea-84da-55407c872f50,Singapore,SG,,,,1.35,103.82,59900,29,59785,86,2021-02-25T00:00:00Z
401,980daa9b-b50f-405e-bb7a-6d9c3b464a17,Singapore,SG,,,,1.35,103.82,59913,29,59803,81,2021-02-26T00:00:00Z
402,7ecdd674-43fa-494a-b13d-4bbc9a164d76,Singapore,SG,,,,1.35,103.82,59925,29,59816,80,2021-02-27T00:00:00Z
403,5c5d569b-f2c2-4a7f-b4b5-3314f22786bf,Singapore,SG,,,,1.35,103.82,59936,29,59823,84,2021-02-28T00:00:00Z
404,1d26a1ac-641d-403f-9b34-74b7743f4948,Singapore,SG,,,,1.35,103.82,59948,29,59830,89,2021-03-01T00:00:00Z
405,98deafa9-7d91-49b3-9111-ff665bd291e7,Singapore,SG,,,,1.35,103.82,59956,29,59842,85,2021-03-02T00:00:00Z
406,5581388c-a198-4827-aa21-803a7f33b20c,Singapore,SG,,,,1.35,103.82,59979,29,59849,101,2021-03-03T00:00:00Z
407,0679bb5f-4cca-446f-9a26-c911aba7df0a,Singapore,SG,,,,1.35,103.82,59998,29,59857,112,2021-03-04T00:00:00Z
408,05175be6-2502-4725-985b-6ac8e7952a60,Singapore,SG,,,,1.35,103.82,60007,29,59870,108,2021-03-05T00:00:00Z
409,ad3da4eb-c0f2-4e89-8472-e6e637b154e9,Singapore,SG,,,,1.35,103.82,60020,29,59879,112,2021-03-06T00:00:00Z
410,d23fa2cd-3cbf-497a-94a4-d9e4678b6817,Singapore,SG,,,,1.35,103.82,60033,29,59894,110,2021-03-07T00:00:00Z
411,84bca18e-f91f-4ccc-9b7c-a9156835b69b,Singapore,SG,,,,1.35,103.82,60046,29,59900,117,2021-03-08T00:00:00Z
412,c0fdde8c-5d0b-4cbd-9858-c004d92ce91f,Singapore,SG,,,,1.35,103.82,60052,29,59905,118,2021-03-09T00:00:00Z
413,ef8713b0-e388-49a8-b6ac-18aec897a93c,Singapore,SG,,,,1.35,103.82,60062,29,59911,122,2021-03-10T00:00:00Z
414,0e5e69ab-a28c-4938-9e51-770007740306,Singapore,SG,,,,1.35,103.82,60070,29,59939,102,2021-03-11T00:00:00Z
415,82ad42dc-8f2f-4112-9b7e-6757b1a4827e,Singapore,SG,,,,1.35,103.82,60080,29,59950,101,2021-03-12T00:00:00Z
416,aaaa9788-7c22-41c3-a920-12e9730a82f6,Singapore,SG,,,,1.35,103.82,60088,30,59961,97,2021-03-13T00:00:00Z
417,83f6ab0b-a5ca-42e8-a3e6-7736c47cc715,Singapore,SG,,,,1.35,103.82,60105,30,59968,107,2021-03-14T00:00:00Z
418,e2af6aef-1439-44c5-a330-19d161861de0,Singapore,SG,,,,1.35,103.82,60117,30,59974,113,2021-03-15T00:00:00Z
419,9f3f6e0e-e2dc-48f6-87ce-bc8715ccea38,Singapore,SG,,,,1.35,103.82,60128,30,59984,114,2021-03-16T00:00:00Z
420,a951ebc3-141e-40e2-a4d1-ad04a92dcc8e,Singapore,SG,,,,1.35,103.82,60137,30,60001,106,2021-03-17T00:00:00Z
421,4b0fd4a3-8a7e-4c52-87c9-0ada1ce2aa8b,Singapore,SG,,,,1.35,103.82,60152,30,60014,108,2021-03-18T00:00:00Z
422,b8b27d35-672a-4222-90d9-16f4deac27c1,Singapore,SG,,,,1.35,103.82,60167,30,60019,118,2021-03-19T00:00:00Z
423,cb323497-62bd-476d-9a11-601a82112461,Singapore,SG,,,,1.35,103.82,60184,30,60022,132,2021-03-20T00:00:00Z
424,22d07e18-c583-4d36-8b77-75b387645a79,Singapore,SG,,,,1.35,103.82,60196,30,60038,128,2021-03-21T00:00:00Z
425,250e4332-1141-4458-b6c3-0f60103668b7,Singapore,SG,,,,1.35,103.82,60208,30,60051,127,2021-03-22T00:00:00Z
426,0dafa6a9-88de-4c50-bf87-7f8938258066,Singapore,SG,,,,1.35,103.82,60221,30,60063,128,2021-03-23T00:00:00Z
427,b4892dac-4ccb-40a6-b89f-e2f97148209c,Singapore,SG,,,,1.35,103.82,60236,30,60078,128,2021-03-24T00:00:00Z
428,f3ff23cb-1385-4372-9046-d75781421147,Singapore,SG,,,,1.35,103.82,60253,30,60086,137,2021-03-25T00:00:00Z
429,8221473f-4359-4631-b9d3-e7036ad50f6f,Singapore,SG,,,,1.35,103.82,60265,30,60103,132,2021-03-26T00:00:00Z
430,9e55a00e-08a1-4515-9883-aab804d4fe01,Singapore,SG,,,,1.35,103.82,60288,30,60113,145,2021-03-27T00:00:00Z
431,6789b666-3e85-49be-bcc6-af07a54cb51a,Singapore,SG,,,,1.35,103.82,60300,30,60122,148,2021-03-28T00:00:00Z
432,59ab36ce-eb1c-4ee2-94a6-35d8eda72210,Singapore,SG,,,,1.35,103.82,60321,30,60131,160,2021-03-29T00:00:00Z
433,3d4f2844-23cf-47de-b7be-e5aab700f3c1,Singapore,SG,,,,1.35,103.82,60347,30,60138,179,2021-03-30T00:00:00Z
434,4d3e9c4f-cecf-4f44-8b07-3325b830a28b,Singapore,SG,,,,1.35,103.82,60381,30,60149,202,2021-03-31T00:00:00Z
435,16efc7eb-24d1-4ef7-a9f0-6002c30fb862,Singapore,SG,,,,1.35,103.82,60407,30,60161,216,2021-04-01T00:00:00Z
436,fe35286a-8c7d-4270-88b4-0dcf4eba3150,Singapore,SG,,,,1.35,103.82,60450,30,60176,244,2021-04-02T00:00:00Z
437,4a17be7f-8690-4b0d-9d6b-f9f0fefdfe4e,Singapore,SG,,,,1.35,103.82,60468,30,60185,253,2021-04-03T00:00:00Z
438,86668bc8-198e-494f-891a-886eb2de06e0,Singapore,SG,,,,1.35,103.82,60478,30,60202,246,2021-04-04T00:00:00Z
439,18994df2-c231-4f34-998d-592395968d70,Singapore,SG,,,,1.35,103.82,60495,30,60214,251,2021-04-05T00:00:00Z
440,78c9bae9-bea4-45b9-af2c-35865c002aa1,Singapore,SG,,,,1.35,103.82,60519,30,60239,250,2021-04-06T00:00:00Z
441,696ee6c2-3c98-4230-b502-e278b31a9527,Singapore,SG,,,,1.35,103.82,60554,30,60260,264,2021-04-07T00:00:00Z
442,f9cc3de0-5d0b-4cfb-9c7d-97e44d80441e,Singapore,SG,,,,1.35,103.82,60575,30,60284,261,2021-04-08T00:00:00Z
443,c51bf04c-14de-4a21-94da-f016562354e0,Singapore,SG,,,,1.35,103.82,60601,30,60304,267,2021-04-09T00:00:00Z
444,9cd4aece-18e5-42fe-ad21-1624fd991418,Singapore,SG,,,,1.35,103.82,60633,30,60322,281,2021-04-10T00:00:00Z
445,61288c58-e557-48ac-837c-5d2d4dfce31a,Singapore,SG,,,,1.35,103.82,60653,30,60335,288,2021-04-11T00:00:00Z
446,6b799502-44b3-4099-83df-ecb8c8c6b52d,Singapore,SG,,,,1.35,103.82,60678,30,60357,291,2021-04-12T00:00:00Z
447,6bf883bb-3c05-43bd-9d87-0115dca60a6a,Singapore,SG,,,,1.35,103.82,60692,30,60374,288,2021-04-13T00:00:00Z
448,8c6942ae-523e-474d-9958-c953218f93c1,Singapore,SG,,,,1.35,103.82,60719,30,60392,297,2021-04-14T00:00:00Z
449,4fbdd651-4f07-4fda-bd5a-275cac2b60e8,Singapore,SG,,,,1.35,103.82,60735,30,60417,288,2021-04-15T00:00:00Z
450,3d115b97-8d0f-4173-bac1-a857557c9009,Singapore,SG,,,,1.35,103.82,60769,30,60446,293,2021-04-16T00:00:00Z
451,8d74ce65-0205-4f02-a1f6-0bf57f6b8417,Singapore,SG,,,,1.35,103.82,60808,30,60463,315,2021-04-17T00:00:00Z
452,cc6c18fe-89a5-460d-8646-ecb8d15c478a,Singapore,SG,,,,1.35,103.82,60831,30,60485,316,2021-04-18T00:00:00Z
453,3810271b-7620-4ce9-a469-b25fe15d8ca4,Singapore,SG,,,,1.35,103.82,60851,30,60503,318,2021-04-19T00:00:00Z
454,9a314f3c-e230-4d19-b754-6a978e8942b9,Singapore,SG,,,,1.35,103.82,60865,30,60540,295,2021-04-20T00:00:00Z
455,9354df25-5b42-4a1e-a4d7-14a436898cf6,Singapore,SG,,,,1.35,103.82,60880,30,60576,274,2021-04-21T00:00:00Z
456,91babd63-0ccd-4707-9b12-628e79c263fb,Singapore,SG,,,,1.35,103.82,60904,30,60603,271,2021-04-22T00:00:00Z
457,c090b1c1-779e-442b-ab5d-9931729ee212,Singapore,SG,,,,1.35,103.82,60943,30,60613,300,2021-04-23T00:00:00Z
458,649ecb66-95ce-43f9-b39b-0221a43cb11e,Singapore,SG,,,,1.35,103.82,60966,30,60629,307,2021-04-24T00:00:00Z
459,c448634c-fdfb-4ff4-924e-1815e13b9420,Singapore,SG,,,,1.35,103.82,61006,30,60662,314,2021-04-25T00:00:00Z
460,c848b9da-69c7-4e43-af63-3017f51a61e8,Singapore,SG,,,,1.35,103.82,61051,30,60682,339,2021-04-26T00:00:00Z
461,8ba86e6b-fc18-4664-bb12-ef2fc7627d2f,Singapore,SG,,,,1.35,103.82,61063,30,60704,329,2021-04-27T00:00:00Z
462,fea52b29-811c-4828-88a2-54722b95d488,Singapore,SG,,,,1.35,103.82,61086,30,60718,338,2021-04-28T00:00:00Z
463,7e960ce9-f311-4e51-a459-a7694cce6039,Singapore,SG,,,,1.35,103.82,61121,30,60718,373,2021-04-29T00:00:00Z
464,624a3890-56f4-422b-bc92-d3dbc9174186,Singapore,SG,,,,1.35,103.82,61145,30,60751,364,2021-04-30T00:00:00Z
465,7efddb42-d563-4ac6-9b92-e5dd0968177d,Singapore,SG,,,,1.35,103.82,61179,31,60765,383,2021-05-01T00:00:00Z
466,99a3101d-9583-4d7d-8307-da85bc891c6f,Singapore,SG,,,,1.35,103.82,61218,31,60786,401,2021-05-02T00:00:00Z
467,397cb57d-11ee-4257-911f-43b6b93ff76d,Singapore,SG,,,,1.35,103.82,61235,31,60806,398,2021-05-03T00:00:00Z
468,bd0e7fbf-f3d5-412b-90e9-0d3f514f9b2c,Singapore,SG,,,,1.35,103.82,61252,31,60823,398,2021-05-04T00:00:00Z
469,6db51a09-0e23-4bce-8f4d-72e16e243c31,Singapore,SG,,,,1.35,103.82,61268,31,60844,393,2021-05-05T00:00:00Z
470,22c56e79-6f50-493f-b6a8-e2383a5d9bbb,Singapore,SG,,,,1.35,103.82,61286,31,60873,382,2021-05-06T00:00:00Z
471,2fee1565-8915-4f06-906c-8ff2cb1baec5,Singapore,SG,,,,1.35,103.82,61311,31,60906,374,2021-05-07T00:00:00Z
472,83c64d90-4906-435f-b965-0ca1ace34374,Singapore,SG,,,,1.35,103.82,61331,31,60912,388,2021-05-08T00:00:00Z
473,2e226d9b-42f6-476a-bf5c-4f04060a2658,Singapore,SG,,,,1.35,103.82,61359,31,60933,395,2021-05-09T00:00:00Z
474,6d179f78-b9e3-4218-8d41-3695ce3e09ab,Singapore,SG,,,,1.35,103.82,61378,31,60953,394,2021-05-10T00:00:00Z
475,033faa4f-5d30-4e0f-8e01-2e17795b71d1,Singapore,SG,,,,1.35,103.82,61403,31,60975,397,2021-05-11T00:00:00Z
476,ab6bc8bc-badf-459d-b3ff-17bfc0696408,Singapore,SG,,,,1.35,103.82,61419,31,61006,382,2021-05-12T00:00:00Z
477,3661d32c-5a2f-450e-810a-4c2d61c0a0ea,Singapore,SG,,,,1.35,103.82,61453,31,61029,393,2021-05-13T00:00:00Z
478,061af456-78c4-4bb4-8eca-86910fa85f74,Singapore,SG,,,,1.35,103.82,61505,31,61047,427,2021-05-14T00:00:00Z
479,f48cebe9-d48a-48e4-b948-340da0019d72,Singapore,SG,,,,1.35,103.82,61536,31,61062,443,2021-05-15T00:00:00Z
480,fb5eaec1-3a9f-4e32-9c1e-c66863fd99ce,Singapore,SG,,,,1.35,103.82,61585,31,61104,450,2021-05-16T00:00:00Z
481,b8dcfe6f-dc36-4c44-92cf-0d0e25889bc6,Singapore,SG,,,,1.35,103.82,61613,31,61123,459,2021-05-17T00:00:00Z
482,5d0e3027-7b45-41f9-875e-36d5f6304a18,Singapore,SG,,,,1.35,103.82,61651,31,61134,486,2021-05-18T00:00:00Z
483,1d8c7b29-3216-433c-8a21-67e2b26eea31,Singapore,SG,,,,1.35,103.82,61689,31,61183,475,2021-05-19T00:00:00Z
484,b67aa001-8d98-4f55-966a-966185294b4b,Singapore,SG,,,,1.35,103.82,61730,32,61229,469,2021-05-20T00:00:00Z
485,72c8680d-3857-4362-ad6a-7b4e13c3eacc,Singapore,SG,,,,1.35,103.82,61770,32,61242,496,2021-05-21T00:00:00Z
486,9c58e9d1-aa76-4aad-b517-45f3eab00d1e,Singapore,SG,,,,1.35,103.82,61799,32,61277,490,2021-05-22T00:00:00Z
487,2e0a22db-09ed-4ce6-8ab7-2477f026df5d,Singapore,SG,,,,1.35,103.82,61824,32,61294,498,2021-05-23T00:00:00Z
488,1e0a2795-c9b5-45e7-97bc-492d9f1e3436,Singapore,SG,,,,1.35,103.82,61860,32,61316,512,2021-05-24T00:00:00Z
489,3170eb55-6af3-4445-b902-8492045fe27f,Singapore,SG,,,,1.35,103.82,61890,32,61329,529,2021-05-25T00:00:00Z
490,c3867e74-614a-46c8-b19f-fa0fe14e3570,Singapore,SG,,,,1.35,103.82,61916,32,61360,524,2021-05-26T00:00:00Z
491,d81ec2ac-f47b-4998-a5f6-0f03bf9a5b25,Singapore,SG,,,,1.35,103.82,61940,32,61372,536,2021-05-27T00:00:00Z
492,ca18f75e-2920-4f3a-b5dd-7e592b739aa6,Singapore,SG,,,,1.35,103.82,61970,32,61407,531,2021-05-28T00:00:00Z
493,ae23ce44-f235-4955-af5a-ef38bc99d6c6,Singapore,SG,,,,1.35,103.82,62003,32,61423,548,2021-05-29T00:00:00Z
494,3568ba35-673d-41e6-972a-eade20cf20c9,Singapore,SG,,,,1.35,103.82,62028,33,61434,561,2021-05-30T00:00:00Z
495,3e0740ca-b532-4009-bab7-ef2ef499e5a2,Singapore,SG,,,,1.35,103.82,62051,33,61459,559,2021-05-31T00:00:00Z
496,12f6a0a6-aa49-4896-bcc2-e416c1587490,Singapore,SG,,,,1.35,103.82,62069,33,61481,555,2021-06-01T00:00:00Z
497,bd7647d2-cef7-409f-862c-fd1c12efbb50,Singapore,SG,,,,1.35,103.82,62100,33,61523,544,2021-06-02T00:00:00Z
498,5e35e6c5-b7cb-4657-bd7a-5ff3d3b722ff,Singapore,SG,,,,1.35,103.82,62145,33,61557,555,2021-06-03T00:00:00Z
499,88826443-0785-4013-a3e6-ce549d48a4c7,Singapore,SG,,,,1.35,103.82,62158,33,61580,545,2021-06-04T00:00:00Z
500,4bfe331a-e676-4352-89c2-1a5dd2e26bc5,Singapore,SG,,,,1.35,103.82,62176,33,61613,530,2021-06-05T00:00:00Z
501,3076d1b8-27f9-4c6a-b1ec-85f8b3d230c1,Singapore,SG,,,,1.35,103.82,62196,33,61635,528,2021-06-06T00:00:00Z
502,5f47fcee-48bb-45d5-bafa-6c8820e17a76,Singapore,SG,,,,1.35,103.82,62210,33,61660,517,2021-06-07T00:00:00Z
503,6ac7b2a9-555a-4b13-bc63-f68c417d59be,Singapore,SG,,,,1.35,103.82,62219,34,61702,483,2021-06-08T00:00:00Z
504,4d518404-815d-47f5-aefa-a8852eb9056e,Singapore,SG,,,,1.35,103.82,62223,34,61740,449,2021-06-09T00:00:00Z
505,bb9926d7-ab00-4945-a57c-a294f054f187,Singapore,SG,,,,1.35,103.82,62236,34,61765,437,2021-06-10T00:00:00Z
